Distance mahalanobis,Phrase,Index phrase,Roman
12.478712,Je m ' aperçus dans une glace .,10378,1ombre3.txt
12.479015,"Mais depuis la mort de ma grand ' mère , chaque fois que maman se laissait aller à rire , le rire commencé s ' arrêtait net et s ' achevait sur une expression presque sanglotante de souffrance , soit par le remords d ' avoir pu un instant oublier , soit par la recrudescence dont cet oubli si bref avait ravivé encore sa cruelle préoccupation .",26293,3sodome2.txt
12.479421,- - Ah ! mais alors vous allez vous trouver en pays de connaissance .,24022,3sodome2.txt
12.479951,"Peut - être cet effroi que j ' avais - - qu ' ont tant d ' autres - - de coucher dans une chambre inconnue , peut - être cet effroi , n ' est - il que la forme la plus humble , obscure , organique , presque inconsciente , de ce grand refus désespéré qu ' opposent les choses qui constituent le meilleur de notre vie présente à ce que nous revêtions mentalement de notre acceptation la formule d ' un avenir où elles ne figurent pas ;",8156,1ombre2.txt
12.480424,"C ' est un besoin pareil qui avait contraint M . de Charlus , peu après avoir juré à Morel que personne ne saurait jamais d ' où il était sorti , à dire à Mme Verdurin : « C ' est le fils d ' un valet de chambre . »",32103,4laprison.txt
12.480445,"Erreur dont on ne peut pas dire : _ felix culpa _ , car le sexe réagit sur la personnalité , et chez un homme le féminisme devient afféterie , la réserve susceptibilité , etc .",40695,6retrouve2.txt
12.480626,"de plus la petite , adoptée par M . de Charlus , aura beaucoup d ' argent , ce qui était indispensable depuis que les Cambremer ont perdu le leur ;",36534,5disparue2.txt
12.480682,"personnellement vous savez que je n ' ai aucun préjugé de races , je trouve que ce n ' est pas de notre époque et j ' ai la prétention de marcher avec mon temps , mais enfin , que diable ! quand on s ' appelle le marquis de Saint - Loup , on n ' est pas dreyfusard , que voulez - vous que je vous dise !",14618,2guermantes2.txt
12.480748,"- - Même d ' une verve extrême pour un homme déjà un peu âgé , dis - je .",24685,3sodome2.txt
12.481037,"Alléguant qu ' elle n ' en avait pas sur elle , elle avait tiré de sa poche une lettre qu ' elle avait reçue , et , gardant le contenu , avait corné l ' enveloppe qui portait le nom : La comtesse Molé .",19671,2guermantes3.txt
12.481053,"- - On ne parle que de ça , mais vous êtes bien placé pour le savoir .",27397,3sodome2.txt
12.481332,"Craignant que la conversation ne tombât , il vint l ' alimenter et répondit pour moi : - - Il ne va pas très bien , il est un peu fatigué ;",14923,2guermantes2.txt
12.481345,"- - Asseyez - vous , Grouchy , et ne vous laissez pas démonter , dit le duc .",17978,2guermantes3.txt
12.481822,Elle n ' avait démérité en rien .,13571,2guermantes1.txt
12.482122,"Car la femme qu ' on revoit quand on ne l ' aime plus , si elle nous dit tout , c ' est qu ' en effet , ce n ' est plus elle , ou que ce n ' est plus vous : l ' être qui aimait n ' existe plus .",35892,5disparue2.txt
12.482136,« Elle me demanda tout d ' un coup si j ' aimais les femmes . »,33029,4laprison.txt
12.482297,"De même il invite la France , etc . , à intervenir en Grèce en tant que puissance protectrice parce que le traité qui hait la Grèce à la Serbie n ’ a pas été tenu .",37973,6retrouve1.txt
12.482387,L ' hypothèse de la simulation me devenait d ' autant plus nécessaire qu ' elle était plus improbable et gagnait en force ce qu ' elle perdait en vraisemblance .,33734,5disparue1.txt
12.48295,"Cela commença par des caresses , qu ' on pouvait en somme attribuer à une intimité amicale , dans le salon de jeu , autour de la table de baccara .",23339,3sodome1.txt
12.482978,en réalité il l ' y aidait .,6191,1ombre1.txt
12.483076,Je connais une pauvre fille à qui cela a donné une péritonite qui l ' a enlevée en trois jours .,25475,3sodome2.txt
12.483667,"Chose plus grave encore , cette mathématique du lendemain , la même que celle d ' hier et avec les problèmes de laquelle nous nous retrouverons inexorablement aux prises , c ' est celle qui nous régit même pendant ces heures - là , sauf pour nous - même .",9839,1ombre3.txt
12.483823,Aussi la duchesse était - elle fort malheureuse .,40923,6retrouve2.txt
12.483925,"Et surtout ne manque pas de frapper au mur si tu as besoin de quelque chose cette nuit , mon lit est adossé au tien , la cloison est très mince .",8140,1ombre2.txt
12.484119,"si c ’ était à cause de ses études , elle disait : « C ’ est rasant , je ne pourrai pas venir demain ;",4778,0ducote.txt
12.484355,"Elle tendait à mes lèvres son triste front pâle et fade sur lequel , à cette heure matinale , elle n ’ avait pas encore arrangé ses faux cheveux , et où les vertèbres transparaissaient comme les pointes d ’ une couronne d ’ épines ou les grains d ’ un rosaire , et elle me disait : « Allons , mon pauvre enfant , va - t ’ en , va te préparer pour la messe ;",607,0ducote.txt
12.484491,"Les jeunes gens ignoraient naturellement qu ’ il fît à cet âge - là des débuts dans la société , d ’ autant que le peu de noms qu ’ il avait retenus dans la fréquentation de Saint - Loup lui permettaient de donner à son prestige actuel une sorte de recul indéfini .",40211,6retrouve2.txt
12.484815,"Malgré tout , « sélection » me parut allogène et « j ' estime » encourageant .",16526,2guermantes2.txt
12.484956,"demain il faudra que je rentre à Paris , dans ma niche .",796,0ducote.txt
12.485062,Mais ça ne peut pas être beau . . . puisque c ’ est horrible !,4006,0ducote.txt
12.485095,"En arrivant chez lui tout à l ' heure après nous avoir quittés , en apprenant qu ' il n ' avait plus un franc et qu ' il avait près d ' un million de dettes , Saniette a eu une attaque , »",32261,4laprison.txt
12.485492,Pau avait quitté le service actif presque au début de la guerre .,37591,6retrouve1.txt
12.485512,"« Vous m ' avez dit que vous aviez déjeuné à Vatel , Mlle Albertine me parle des Réservoirs .",29625,4laprison.txt
12.485853,"N ' ayant pas eu de lettre de Gilberte le soir même , j ' avais fait la part de sa négligence , de ses occupations , je ne doutais pas d ' en trouver une d ' elle dans le courrier du matin .",7177,1ombre1.txt
12.485893,Probablement vous n ' êtes pas nerveuse .,7300,1ombre1.txt
12.485948,"« Ce n ’ est pas comme cela que vous le rendrez robuste et énergique , disait - elle tristement , surtout ce petit qui a tant besoin de prendre des forces et de la volonté . »",100,0ducote.txt
12.485999,"Eh bien ! si spéciales que soient ces guerres balkaniques , Lullé - Burgas c ’ est encore Ulm , l ’ enveloppement par l ’ aile .",37104,6retrouve1.txt
12.486082,"C ' est d ' abord que chez ceux qui aiment et sont abandonnés , le sentiment d ' attente - - même d ' attente inavouée - - dans lequel ils vivent se transforme de lui - même , et bien qu ' en apparence identique , fait succéder à un premier état , un second exactement contraire .",7788,1ombre2.txt
12.486155,"Les premiers temps , quand nous arrivions , le soleil venait de se coucher , mais il faisait encore clair ;",9755,1ombre3.txt
12.486217,"Si elle avait pu savoir ce qui allait arriver , elle serait restée auprès de moi .",34752,5disparue1.txt
12.486292,« Homme » n ' a rien à voir ici avec le sexe auquel je ne dois pas ma mère .,27478,3sodome2.txt
12.486362,"Pourtant des coins de la terre , au ras des maisons , s ’ éclairaient et je dis à Saint - Loup que s ’ il avait été à la maison la veille , il aurait pu , tout en contemplant l ’ apocalypse dans le ciel , voir sur la terre , comme dans l ’ enterrement du comte d ’ Orgaz du Greco où ces différents plans sont parallèles , un vrai vaudeville joué par des personnages en chemise de nuit , lesquels , à cause de leurs noms célèbres , eussent mérité d ’ être envoyés à quelque successeur de ce Ferrari dont les notes mondaines nous avaient si souvent amusés , Saint - Loup et moi , que nous nous amusions pour nous - mêmes à en inventer .",37663,6retrouve1.txt
12.486383,"rien qu ’ une minute , cela m ’ amuserait tant .",866,0ducote.txt
12.486703,"Du côté d ' Infreville , où les petites stations de bois sont collées les unes à côtés des autres , oui .",22708,3sodome1.txt
12.48682,"En voilà qui méritent la guillotine , plus que des malheureux qui ont été conduits au crime par la misère et par la cruauté des riches .",9544,1ombre3.txt
12.486944,"Décidément je peux tout me permettre , il reviendra chaque fois d ' autant plus docile qu ' il m ' aura quittée plus malheureux . »",7140,1ombre1.txt
12.487235,Elle m ' a demandé si je voulais qu ' elle me fît ce qu ' elle faisait à Mlle Albertine quand celle - ci ôtait son costume de bain .,34933,5disparue1.txt
12.487405,Je rencontrai Françoise remontant de la cave avec le maître d ’ hôtel .,38843,6retrouve1.txt
12.487467,"D ' un peu près , on voyait que cette continuité , en apparence toute linéaire , était assurée à tous les points de l ' ascension du jet , partout où il aurait dû se briser , par l ' entrée en ligne , par la reprise latérale d ' un jet parallèle qui montait plus haut que le premier et était lui - même , à une plus grande hauteur , mais déjà fatigante pour lui , relevé par un troisième .",20452,3sodome1.txt
12.48791,"« Je veux prendre un bon baiser , Albertine .",21764,3sodome1.txt
12.487945,Elle aurait peut - être bien voulu se cacher mais . . . »,21722,3sodome1.txt
12.487996,"Et comme , assez influent lui - même , il croyait qu ' il n ' y avait rien qui ne s ' arrangeât , ne trouvât sa solution favorable dans la conversation des gens importants : « Je le ramènerai dîner un de ces soirs en sortant de la Commission .",5228,1ombre1.txt
12.488102,"Elle ne voyait là qu ' une occasion de donner une soirée particulièrement élégante , et déjà calculait qui elle inviterait et qui elle laisserait de côté .",31428,4laprison.txt
12.488428,Pas de philanthropie !,32284,4laprison.txt
12.488586,Quel brave homme ! »,14411,2guermantes2.txt
12.488653,"mais non , nos rapports ont été trop fugitifs pour n ' avoir pas été accidentels .",22255,3sodome1.txt
12.488675,"Tous ses amis avaient l ’ habitude de recevoir de temps en temps des lettres de lui où un mot de recommandation ou d ’ introduction leur était demandé avec une habileté diplomatique qui , persistant à travers les amours successives et les prétextes différents , accusait , plus que n ’ eussent fait les maladresses , un caractère permanent et des buts identiques .",2176,0ducote.txt
12.488738,"Et l ' amitié n ' est pas seulement dénuée de vertu comme la conversation , elle est de plus funeste .",11025,1ombre3.txt
12.488778,"Il est indéniable que dans un avenir lointain un rapprochement franco - allemand pourrait s ' effectuer et serait très profitable aux deux pays et dont la France ne serait pas le mauvais marchand , je le pense , mais je n ' en ai jamais parlé , parce que la poire n ' est pas mûre encore , et si vous voulez mon avis , en demandant à nos anciens ennemis de convoler avec nous en justes noces , je crois que nous irions au - devant d ' un gros échec et ne recevrions que de mauvais coups . »",28326,4laprison.txt
12.489207,"On est ainsi soi - même , quand on sait m ' écouter , l ' accoucheur de son destin . »",30969,4laprison.txt
12.489295,"Au nom de Leroy - Beaulieu , M . de Norpois me regarda d ' un air soupçonneux .",14424,2guermantes2.txt
12.489919,"Comme un homme ivre plein de tendres dispositions pour le garçon de café qui l ' a servi , je m ' émerveillais de mon bonheur , non ressenti par moi , il est vrai , au moment même , d ' avoir dîné avec quelqu ' un qui connaissait si bien Guillaume II et avait raconté sur lui des anecdotes , ma foi , fort spirituelles .",18966,2guermantes3.txt
12.49036,"que le monde habité par Odette n ’ était pas cet autre monde effroyable et surnaturel où il passait son temps à la situer et qui n ’ existait peut - être que dans son imagination , mais l ’ univers réel , ne dégageant aucune tristesse spéciale , comprenant cette table où il allait pouvoir écrire et cette boisson à laquelle il lui serait permis de goûter , tous ces objets qu ’ il contemplait avec autant de curiosité et d ’ admiration que de gratitude , car si en absorbant ses rêves ils l ’ en avaient délivré , eux en revanche , s ’ en étaient enrichis , ils lui en montraient la réalisation palpable , et ils intéressaient son esprit , ils prenaient du relief devant ses regards , en même temps qu ’ ils tranquillisaient son cœur .",3565,0ducote.txt
